"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W47","MT","Malta",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W47","NL","Netherlands",12.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W47","NO","Norway",300.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W47","PL","Poland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W47","PT","Portugal",26.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W47","RO","Romania",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W47","SE","Sweden",102.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W47","SI","Slovenia",4.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W47","SK","Slovakia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","AT","Austria",7.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","BG","Bulgaria",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","CZ","Czechia",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","DE","Germany",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","DK","Denmark",24.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","EE","Estonia",14.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","EL","Greece",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","ES","Spain",217.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","EU31_UKX","EU/EEA",1217.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","FI","Finland",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","FR","France",113.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","HR","Croatia",5.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","HU","Hungary",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","IE","Ireland",29.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","IS","Iceland",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","IT","Italy",19.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","LT","Lithuania",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","LU","Luxembourg",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","LV","Latvia",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","MT","Malta",5.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","NL","Netherlands",17.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","NO","Norway",461.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","PL","Poland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","PT","Portugal",109.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","RO","Romania",8.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","SE","Sweden",178.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","SI","Slovenia",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W48","SK","Slovakia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","AT","Austria",12.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","BG","Bulgaria",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","CZ","Czechia",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","DE","Germany",4.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","DK","Denmark",46.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","EE","Estonia",16.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","EL","Greece",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","ES","Spain",427.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","EU31_UKX","EU/EEA",2429.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","FI","Finland",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","FR","France",268.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","HR","Croatia",24.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","HU","Hungary",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","IE","Ireland",61.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","IS","Iceland",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","IT","Italy",34.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","LT","Lithuania",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","LU","Luxembourg",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","LV","Latvia",12.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","MT","Malta",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","NL","Netherlands",50.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","NO","Norway",950.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","PL","Poland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","PT","Portugal",130.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","RO","Romania",25.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","SE","Sweden",351.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","SI","Slovenia",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W49","SK","Slovakia",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","AT","Austria",50.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","BG","Bulgaria",6.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","CZ","Czechia",4.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","DE","Germany",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","DK","Denmark",87.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","EE","Estonia",43.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","EL","Greece",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","ES","Spain",563.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","EU31_UKX","EU/EEA",4034.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","FI","Finland",7.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","FR","France",725.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","HR","Croatia",65.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","HU","Hungary",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","IE","Ireland",97.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","IS","Iceland",7.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","IT","Italy",75.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","LT","Lithuania",25.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","LV","Latvia",20.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","MT","Malta",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","NL","Netherlands",60.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","NO","Norway",1417.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","PL","Poland",7.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","PT","Portugal",212.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","RO","Romania",19.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","SE","Sweden",535.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","SI","Slovenia",9.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W50","SK","Slovakia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W51","AT","Austria",127.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W51","BE","Belgium",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W51","BG","Bulgaria",8.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W51","CZ","Czechia",15.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W51","DE","Germany",8.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W51","DK","Denmark",122.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W51","EE","Estonia",104.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2016-W51","EL","Greece",8.000000000,""
